Respondent ID,Wealth Planning,Wealth Action Text,Health Planning Text,Health Action Text,Civic Planning Text,Civic Action Text,Work Planning Text,Work Action Text,Gender,Age,Race,Education,Education Group,Income,Employment,Job Role,Region,Wealth Planning,Wealth Action,Health Planning,Health Action,Civic Planning,Civic Action,Work Planning,Work Action,Total Score,Rank Descending,Rank Ascending,Percentile,Wealth,Health,Civic,Work,Planning,Action,Status
6497940031,Almost always,Almost always,Rarely,Almost always,Almost always,Almost always,Usually,Almost never,Male,45 to 54,White,Graduated from high school,High school or less,"$25,000-$49,999","Employed, working full-time",Other (please specify),West South Central,5,5,1,5,5,5,4,0,30,626,737,0.524928774928775,10,6,10,4,15,15,Data Literate
6497912734,Sometimes,Usually,Almost always,Almost always,Almost always,Almost never,Almost always,Usually,Female,65 to 74,White,Graduated from college,College-graduate,"$75,000-$99,999","Employed, working part-time","Licensed professional (MD, CPA, teacher)",West South Central,2,4,5,5,5,0,5,4,30,626,737,0.524928774928775,6,10,5,9,17,13,Data Literate
6497892373,Usually,Almost always,Sometimes,Almost always,Almost always,Sometimes,Sometimes,Almost always,Female,35 to 44,White,Graduated from high school,High school or less,"$0-$24,999","Employed, working part-time",Sales / service,West North Central,4,5,2,5,5,2,2,5,30,626,737,0.524928774928775,9,7,7,7,13,17,Data Literate
6497889974,Almost always,Almost always,Almost always,Usually,Almost always,Sometimes,Sometimes,Sometimes,Female,55 to 64,White,Some graduate school,Post-graduate,"$100,000-$149,999","Employed, working full-time",Other (please specify),South Atlantic,5,5,5,4,5,2,2,2,30,626,737,0.524928774928775,10,9,7,4,17,13,Data Literate
6497887261,Sometimes,Almost always,Sometimes,Usually,Almost always,Almost always,Almost always,Sometimes,Male,55 to 64,White,Graduate degree,Post-graduate,"$150,000 and up","Employed, working full-time","Licensed professional (MD, CPA, teacher)",East North Central,2,5,2,4,5,5,5,2,30,626,737,0.524928774928775,7,6,10,7,14,16,Data Literate
6497883432,Almost always,Almost always,Sometimes,Sometimes,Almost always,Almost always,Almost always,Rarely,Female,25 to 34,White,Graduated from college,College-graduate,"$25,000-$49,999","Employed, working full-time",Logistics / transportation,West North Central,5,5,2,2,5,5,5,1,30,626,737,0.524928774928775,10,4,10,6,17,13,Data Literate
6497881881,Almost always,Almost always,Usually,Almost always,Usually,Almost never,Almost always,Sometimes,Female,45 to 54,White,Graduate degree,Post-graduate,"$75,000-$99,999","Employed, working full-time","Licensed professional (MD, CPA, teacher)",South Atlantic,5,5,4,5,4,0,5,2,30,626,737,0.524928774928775,10,9,4,7,18,12,Data Literate
6497876721,Sometimes,Almost always,Usually,Sometimes,Almost always,Usually,Usually,Usually,Female,18 to 24,White,Some college,Some college,"$0-$24,999",Student,Not employed,West North Central,2,5,4,2,5,4,4,4,30,626,737,0.524928774928775,7,6,9,8,15,15,Data Literate
6497866515,Usually,Sometimes,Sometimes,Almost always,Almost always,Usually,Usually,Usually,Male,35 to 44,White,Graduated from college,College-graduate,"$50,000-$74,999","Employed, working full-time",Owner / executive / management,Middle Atlantic,4,2,2,5,5,4,4,4,30,626,737,0.524928774928775,6,7,9,8,15,15,Data Literate
6497865244,Almost always,Almost always,Almost never,Almost always,Almost always,Almost always,Usually,Rarely,Female,25 to 34,Black or African-American,Some college,Some college,"$0-$24,999","Employed, working part-time",Sales / service,West South Central,5,5,0,5,5,5,4,1,30,626,737,0.524928774928775,10,5,10,5,14,16,Data Literate
6497863193,Usually,Usually,Sometimes,Almost always,Almost always,Almost always,Almost always,Almost never,Female,45 to 54,White,Some college,Some college,"$100,000-$149,999",Retired,Owner / executive / management,Pacific,4,4,2,5,5,5,5,0,30,626,737,0.524928774928775,8,7,10,5,16,14,Data Literate
6497847859,Almost always,Almost always,Sometimes,Almost always,Usually,Almost always,Sometimes,Sometimes,Female,18 to 24,White,Some college,Some college,"$100,000-$149,999",Student,Administrative professional,Middle Atlantic,5,5,2,5,4,5,2,2,30,626,737,0.524928774928775,10,7,9,4,13,17,Data Literate
6497828800,Almost always,Usually,Rarely,Usually,Almost always,Almost always,Almost always,Rarely,Male,65 to 74,White,Graduate degree,Post-graduate,"$25,000-$49,999","Employed, working part-time","Licensed professional (MD, CPA, teacher)",West North Central,5,4,1,4,5,5,5,1,30,626,737,0.524928774928775,9,5,10,6,16,14,Data Literate
6497825445,Usually,Usually,Usually,Almost always,Usually,Usually,Usually,Rarely,Female,18 to 24,White,Graduated from college,College-graduate,"$0-$24,999","Employed, working full-time",Administrative professional,Pacific,4,4,4,5,4,4,4,1,30,626,737,0.524928774928775,8,9,8,5,16,14,Data Literate
6497822266,Almost always,Almost never,Almost never,Almost always,Almost always,Almost always,Almost always,Almost always,Female,55 to 64,White,Some college,Some college,"$25,000-$49,999","Disabled, not able to work",Not employed,Middle Atlantic,5,0,0,5,5,5,5,5,30,626,737,0.524928774928775,5,5,10,10,15,15,Data Literate
6497821936,Almost always,Usually,Rarely,Almost always,Usually,Usually,Almost always,Sometimes,Female,55 to 64,White,Graduate degree,Post-graduate,"$100,000-$149,999",Retired,Other (please specify),South Atlantic,5,4,1,5,4,4,5,2,30,626,737,0.524928774928775,9,6,8,7,15,15,Data Literate
6497820900,Almost always,Almost always,Sometimes,Almost always,Usually,Almost always,Sometimes,Sometimes,Female,45 to 54,White,Some college,Some college,"$25,000-$49,999",Retired,Not employed,East North Central,5,5,2,5,4,5,2,2,30,626,737,0.524928774928775,10,7,9,4,13,17,Data Literate
6497819147,Almost always,Almost always,Rarely,Almost always,Usually,Sometimes,Usually,Usually,Female,35 to 44,White,Graduated from high school,High school or less,"$0-$24,999","Employed, working full-time",Administrative professional,,5,5,1,5,4,2,4,4,30,626,737,0.524928774928775,10,6,6,8,14,16,Data Literate
6497810228,Almost always,Usually,Rarely,Usually,Almost always,Almost always,Usually,Sometimes,Female,18 to 24,White,Some graduate school,Post-graduate,"$25,000-$49,999",Student,Other (please specify),Mountain,5,4,1,4,5,5,4,2,30,626,737,0.524928774928775,9,5,10,6,15,15,Data Literate
6497805186,Almost always,Almost always,Rarely,Rarely,Almost always,Almost always,Usually,Usually,Male,75 or older,White,Graduate degree,Post-graduate,"$50,000-$74,999",Retired,Not employed,Pacific,5,5,1,1,5,5,4,4,30,626,737,0.524928774928775,10,2,10,8,15,15,Data Literate
6497802474,Almost always,Usually,Rarely,Almost always,Almost always,Usually,Usually,Sometimes,Female,45 to 54,White,Some college,Some college,"$25,000-$49,999","Employed, working full-time",Sales / service,West North Central,5,4,1,5,5,4,4,2,30,626,737,0.524928774928775,9,6,9,6,15,15,Data Literate
6497800345,Almost always,Almost always,Usually,Almost always,Almost always,Rarely,Rarely,Usually,Female,55 to 64,White,Some college,Some college,"$25,000-$49,999","Employed, working full-time",Other (please specify),East North Central,5,5,4,5,5,1,1,4,30,626,737,0.524928774928775,10,9,6,5,15,15,Data Literate
6497796425,Almost always,Usually,Almost never,Almost always,Almost always,Almost always,Almost always,Rarely,Male,65 to 74,White,Graduate degree,Post-graduate,"$100,000-$149,999",Retired,Not employed,South Atlantic,5,4,0,5,5,5,5,1,30,626,737,0.524928774928775,9,5,10,6,15,15,Data Literate
6500963447,Sometimes,Almost always,Usually,Usually,Sometimes,Usually,Almost always,Almost always,Male,25 to 34,White,Graduate degree,Post-graduate,"$75,000-$99,999","Employed, working full-time",Administrative professional,Pacific,2,5,4,4,2,4,5,5,31,533,826,0.588319088319088,7,8,6,10,13,18,Data Literate
6500850848,Almost always,Almost always,Rarely,Usually,Sometimes,Usually,Almost always,Almost always,Male,18 to 24,White,Some graduate school,Post-graduate,"$50,000-$74,999","Employed, working part-time","Technical / skilled trade (IT, electrician, plumber)",East North Central,5,5,1,4,2,4,5,5,31,533,826,0.588319088319088,10,5,6,10,13,18,Data Literate
6500816788,Almost always,Almost always,Rarely,Almost always,Sometimes,Usually,Almost always,Usually,Male,35 to 44,White,Graduated from college,College-graduate,"$50,000-$74,999","Employed, working full-time",Other (please specify),Mountain,5,5,1,5,2,4,5,4,31,533,826,0.588319088319088,10,6,6,9,13,18,Data Literate
6500804685,Usually,Usually,Sometimes,Almost always,Almost always,Almost always,Usually,Sometimes,Male,18 to 24,White,Graduated from college,College-graduate,"$50,000-$74,999","Employed, working full-time",Other (please specify),Middle Atlantic,4,4,2,5,5,5,4,2,31,533,826,0.588319088319088,8,7,10,6,15,16,Data Literate
6500785162,Almost always,Sometimes,Usually,Almost always,Usually,Almost always,Sometimes,Usually,Male,25 to 34,Some other race (please specify),Some college,Some college,"$25,000-$49,999","Employed, working full-time",Other (please specify),Pacific,5,2,4,5,4,5,2,4,31,533,826,0.588319088319088,7,9,9,6,15,16,Data Literate
6500768562,Sometimes,Sometimes,Usually,Usually,Almost always,Usually,Almost always,Almost always,Male,18 to 24,White,Graduated from college,College-graduate,"$50,000-$74,999","Employed, working full-time",Sales / service,Middle Atlantic,2,2,4,4,5,4,5,5,31,533,826,0.588319088319088,4,8,9,10,16,15,Data Literate
6500670076,Almost always,Almost always,Almost never,Almost always,Almost always,Almost always,Almost always,Rarely,Male,18 to 24,White,Some high school,High school or less,"$25,000-$49,999",Student,Other (please specify),Pacific,5,5,0,5,5,5,5,1,31,533,826,0.588319088319088,10,5,10,6,15,16,Data Literate
6500656047,Almost always,Almost always,Sometimes,Almost always,Usually,Usually,Usually,Sometimes,Male,35 to 44,White,Some college,Some college,"$50,000-$74,999","Employed, working full-time","Technical / skilled trade (IT, electrician, plumber)",Pacific,5,5,2,5,4,4,4,2,31,533,826,0.588319088319088,10,7,8,6,15,16,Data Literate
6500654954,Almost always,Almost always,Rarely,Almost always,Almost always,Almost always,Almost always,Almost never,Male,25 to 34,White,Graduated from high school,High school or less,"$25,000-$49,999","Employed, working full-time","Technical / skilled trade (IT, electrician, plumber)",Pacific,5,5,1,5,5,5,5,0,31,533,826,0.588319088319088,10,6,10,5,16,15,Data Literate
6500478245,Almost always,Almost always,Sometimes,Rarely,Usually,Usually,Almost always,Almost always,Male,25 to 34,White,Graduated from college,College-graduate,"$25,000-$49,999","Employed, working full-time","Technical / skilled trade (IT, electrician, plumber)",West South Central,5,5,2,1,4,4,5,5,31,533,826,0.588319088319088,10,3,8,10,16,15,Data Literate
6500428764,Sometimes,Almost always,Almost never,Almost always,Almost always,Almost always,Almost always,Usually,Male,35 to 44,White,Some college,Some college,"$100,000-$149,999","Employed, working full-time",Owner / executive / management,Pacific,2,5,0,5,5,5,5,4,31,533,826,0.588319088319088,7,5,10,9,12,19,Data Literate
6500347264,Almost always,Almost always,Rarely,Almost always,Almost always,Almost always,Almost always,Almost never,Male,35 to 44,White,Graduated from college,College-graduate,"$75,000-$99,999","Employed, working full-time","Technical / skilled trade (IT, electrician, plumber)",West South Central,5,5,1,5,5,5,5,0,31,533,826,0.588319088319088,10,6,10,5,16,15,Data Literate
6500223338,Sometimes,Almost always,Rarely,Almost always,Usually,Almost always,Almost always,Usually,Male,25 to 34,White,Graduated from college,College-graduate,"$25,000-$49,999","Employed, working full-time","Licensed professional (MD, CPA, teacher)",South Atlantic,2,5,1,5,4,5,5,4,31,533,826,0.588319088319088,7,6,9,9,12,19,Data Literate
6500156598,Almost always,Almost always,Sometimes,Almost always,Almost always,Sometimes,Almost always,Sometimes,Male,18 to 24,White,Graduated from high school,High school or less,"$25,000-$49,999","Employed, working full-time","Technical / skilled trade (IT, electrician, plumber)",New England,5,5,2,5,5,2,5,2,31,533,826,0.588319088319088,10,7,7,7,17,14,Data Literate
6499974064,Almost always,Almost always,Almost never,Almost always,Usually,Usually,Usually,Usually,Male,25 to 34,White,Graduated from high school,High school or less,"$0-$24,999","Employed, working full-time",Other (please specify),Middle Atlantic,5,5,0,5,4,4,4,4,31,533,826,0.588319088319088,10,5,8,8,13,18,Data Literate
6499778427,Almost always,Almost always,Almost never,Rarely,Almost always,Almost always,Almost always,Almost always,Male,25 to 34,Multiple races,Some college,Some college,"$25,000-$49,999","Employed, working full-time",Logistics / transportation,West South Central,5,5,0,1,5,5,5,5,31,533,826,0.588319088319088,10,1,10,10,15,16,Data Literate
6499725488,Usually,Almost always,Usually,Usually,Usually,Almost always,Rarely,Usually,Male,35 to 44,White,Graduated from college,College-graduate,"$50,000-$74,999","Employed, working full-time",Other (please specify),Mountain,4,5,4,4,4,5,1,4,31,533,826,0.588319088319088,9,8,9,5,13,18,Data Literate
6499052378,Almost always,Almost always,Usually,Almost always,Almost always,Almost always,Sometimes,Almost never,Male,35 to 44,White,Some college,Some college,"$50,000-$74,999",Retired,Not employed,New England,5,5,4,5,5,5,2,0,31,533,826,0.588319088319088,10,9,10,2,16,15,Data Literate
6498882529,Usually,Sometimes,Almost always,Almost always,Almost always,Usually,Usually,Sometimes,Male,18 to 24,White,Graduated from college,College-graduate,"$25,000-$49,999","Not employed, looking for work",Not employed,Pacific,4,2,5,5,5,4,4,2,31,533,826,0.588319088319088,6,10,9,6,18,13,Data Literate
6498879618,Almost always,Sometimes,Sometimes,Usually,Almost always,Almost always,Usually,Usually,Male,45 to 54,White,Graduate degree,Post-graduate,"$75,000-$99,999","Employed, working full-time","Licensed professional (MD, CPA, teacher)",Pacific,5,2,2,4,5,5,4,4,31,533,826,0.588319088319088,7,6,10,8,16,15,Data Literate
6498863688,Usually,Almost always,Usually,Usually,Usually,Usually,Sometimes,Usually,Male,55 to 64,White,Graduated from high school,High school or less,"$0-$24,999","Disabled, not able to work",Not employed,Pacific,4,5,4,4,4,4,2,4,31,533,826,0.588319088319088,9,8,8,6,14,17,Data Literate
6498843802,Almost always,Almost never,Almost always,Almost always,Almost always,Sometimes,Almost always,Usually,Male,35 to 44,White,Graduated from college,College-graduate,"$150,000 and up","Employed, working full-time",Arts / performer,West North Central,5,0,5,5,5,2,5,4,31,533,826,0.588319088319088,5,10,7,9,20,11,Data Literate
6498792135,Almost always,Almost always,Rarely,Usually,Almost always,Almost always,Usually,Sometimes,Male,55 to 64,White,Graduate degree,Post-graduate,"$100,000-$149,999",Retired,Not employed,Pacific,5,5,1,4,5,5,4,2,31,533,826,0.588319088319088,10,5,10,6,15,16,Data Literate
6498786055,Almost always,Usually,Almost always,Almost always,Almost always,Almost always,Rarely,Rarely,Male,55 to 64,White,Graduate degree,Post-graduate,"$100,000-$149,999","Employed, working full-time","Licensed professional (MD, CPA, teacher)",New England,5,4,5,5,5,5,1,1,31,533,826,0.588319088319088,9,10,10,2,16,15,Data Literate
6498703976,Usually,Almost always,Almost never,Usually,Almost always,Usually,Almost always,Usually,Male,55 to 64,White,Graduated from college,College-graduate,"$50,000-$74,999","Employed, working full-time",Owner / executive / management,Middle Atlantic,4,5,0,4,5,4,5,4,31,533,826,0.588319088319088,9,4,9,9,14,17,Data Literate
6498604235,Almost always,Sometimes,Almost always,Usually,Almost always,Usually,Usually,Sometimes,Female,45 to 54,White,Some graduate school,Post-graduate,"$100,000-$149,999",Retired,Contract / freelance,Pacific,5,2,5,4,5,4,4,2,31,533,826,0.588319088319088,7,9,9,6,19,12,Data Literate
6498600242,Almost always,Almost always,Sometimes,Almost always,Almost always,Almost always,Sometimes,Sometimes,Female,65 to 74,White,Graduate degree,Post-graduate,"$150,000 and up",Retired,Other (please specify),Pacific,5,5,2,5,5,5,2,2,31,533,826,0.588319088319088,10,7,10,4,14,17,Data Literate
6498575595,Almost always,Almost always,Sometimes,Almost always,Almost always,Usually,Almost always,Almost never,Female,65 to 74,White,Graduated from college,College-graduate,"$50,000-$74,999",Retired,Other (please specify),West South Central,5,5,2,5,5,4,5,0,31,533,826,0.588319088319088,10,7,9,5,17,14,Data Literate
